date,cases,deaths,new_cases,new_deaths,cases_7day_avg,deaths_7day_avg,fatality_rate
2020-04-18,743857,41543,27349.0,1943.0,28310.285714285714,2223.0,5.584809983639329
2020-04-19,768888,43510,25031.0,1967.0,28825.14285714286,2200.4285714285716,5.658821570891989
2020-04-20,799531,45795,30643.0,2285.0,29167.428571428572,2234.5714285714284,5.727732883402895
2020-04-21,825478,48246,25947.0,2451.0,28929.428571428572,2228.714285714286,5.844613666263668
2020-04-22,855445,50712,29967.0,2466.0,29397.571428571428,2199.5714285714284,5.928142662590815
2020-04-23,887523,53138,32078.0,2426.0,29521.285714285714,2120.5714285714284,5.987225119799712
2020-04-24,919014,55201,31491.0,2063.0,28671.285714285714,2006.4285714285713,6.006546146195814
2020-04-25,949640,56940,30626.0,1739.0,28479.428571428572,1975.4285714285713,5.995956362411019
2020-04-26,975537,58354,25897.0,1414.0,28028.285714285714,1962.2857142857142,5.981731087595858
2020-04-27,1000230,59840,24693.0,1486.0,27661.0,1928.5714285714287,5.982623996480809
2020-04-28,1024834,62074,24604.0,2234.0,28136.85714285714,1902.4285714285713,6.056980935449058
2020-04-29,1051643,64448,26809.0,2374.0,27568.428571428572,1907.2857142857142,6.128315407414873
2020-04-30,1081150,66638,29507.0,2190.0,27236.0,1876.857142857143,6.163622069093095
2020-05-01,1115972,68518,34822.0,1880.0,27144.285714285714,1860.2857142857142,6.139759778919184
2020-05-02,1142619,70291,26647.0,1773.0,27069.571428571428,1852.4285714285713,6.151744369733043
2020-05-03,1166189,71492,23570.0,1201.0,26721.571428571428,1844.4285714285713,6.130395673428578
2020-05-04,1190240,72862,24051.0,1370.0,26536.285714285714,1803.4285714285713,6.121622529909934
2020-05-05,1214321,75041,24081.0,2179.0,25448.428571428572,1787.857142857143,6.179667484956614
2020-05-06,1238694,77359,24373.0,2318.0,25105.571428571428,1744.7142857142858,6.245206645063268
2020-05-07,1266904,79262,28210.0,1903.0,24410.285714285714,1716.142857142857,6.256354072605344
2020-05-08,1294111,81033,27207.0,1771.0,23720.428571428572,1667.0,6.261673071320775
2020-05-09,1318358,82504,24247.0,1471.0,23620.0,1582.5714285714287,6.258087712138888
2020-05-10,1337061,83505,18703.0,1001.0,22995.428571428572,1493.5714285714287,6.245414382739456
2020-05-11,1356283,84531,19222.0,1026.0,22662.14285714286,1474.142857142857,6.232548811715549
2020-05-12,1379661,86119,23378.0,1588.0,22261.0,1453.142857142857,6.242040617224086
2020-05-13,1399662,87814,20001.0,1695.0,22206.85714285714,1410.0,6.273943280592029
2020-05-14,1425539,89581,25877.0,1767.0,22198.285714285714,1383.7142857142858,6.284009066044492
2020-05-15,1449938,91205,24399.0,1624.0,22650.0,1411.7142857142858,6.290268963224635
2020-05-16,1473806,92374,23868.0,1169.0,22275.714285714286,1388.7142857142858,6.267717732184562
2020-05-17,1492449,93191,18643.0,817.0,22681.14285714286,1356.5714285714287,6.244166467329872
2020-05-18,1514833,94413,22384.0,1222.0,22571.85714285714,1272.857142857143,6.232568210489209
2020-05-19,1535591,95840,20758.0,1427.0,22503.714285714286,1212.857142857143,6.241245227407558
2020-05-20,1558430,97310,22839.0,1470.0,21940.85714285714,1200.0,6.244104643776108
2020-05-21,1583542,98491,25112.0,1181.0,22152.0,1174.142857142857,6.2196645242121775
2020-05-22,1607464,99695,23922.0,1204.0,21695.14285714286,1085.2857142857142,6.2020051459939385
2020-05-23,1627392,100774,19928.0,1079.0,21400.571428571428,974.8571428571429,6.192361766556552
2020-05-24,1647513,101410,20121.0,636.0,20824.285714285714,972.2857142857143,6.155338379727504
2020-05-25,1666699,102010,19186.0,600.0,20255.285714285714,955.7142857142857,6.120481262663505
2020-05-26,1685395,102664,18696.0,654.0,20371.714285714286,942.1428571428571,6.091391038895926
2020-05-27,1704200,104116,18805.0,1452.0,20770.14285714286,923.1428571428571,6.109376833704965
2020-05-28,1725329,105181,21129.0,1065.0,20576.285714285714,921.0,6.09628656331633
2020-05-29,1750066,106290,24737.0,1109.0,20383.571428571428,944.8571428571429,6.073485228557094
2020-05-30,1772783,107236,22717.0,946.0,20563.571428571428,991.2857142857143,6.049020100034804
2020-05-31,1791547,107857,18764.0,621.0,20598.285714285714,926.7142857142857,6.020327683281544
2020-06-01,1809384,108624,17837.0,767.0,21538.571428571428,917.1428571428571,6.003369102412755
2020-06-02,1829340,109603,19956.0,979.0,21744.85714285714,883.0,5.991395803951152
2020-06-03,1848388,110603,19048.0,1000.0,21378.571428571428,839.0,5.983754493104262
2020-06-04,1876099,111601,27711.0,998.0,21242.14285714286,816.0,5.948566680116561
2020-06-05,1902280,112471,26181.0,870.0,21110.0,778.1428571428571,5.912431398111739
2020-06-06,1922433,113109,20153.0,638.0,21162.571428571428,768.1428571428571,5.883638077373828
2020-06-07,1940242,113569,17809.0,460.0,21548.0,747.5714285714286,5.85334200579103
2020-06-08,1957154,114071,16912.0,502.0,20775.428571428572,720.4285714285714,5.828412071814482
2020-06-09,1977478,114980,20324.0,909.0,20686.0,713.5714285714286,5.8144768235095405
2020-06-10,1999224,115836,21746.0,856.0,21255.0,723.5714285714286,5.794048090659175
2020-06-11,2021527,116644,22303.0,808.0,21418.428571428572,707.5714285714286,5.770093597562634
2020-06-12,2047082,117466,25555.0,822.0,22016.0,692.7142857142857,5.738216642029973
2020-06-13,2071218,118174,24136.0,708.0,22630.85714285714,673.5714285714286,5.705531720948737
2020-06-14,2090171,118522,18953.0,348.0,23392.714285714286,657.1428571428571,5.670445145397195
2020-06-15,2111266,118920,21095.0,398.0,24240.571428571428,641.1428571428571,5.632639373721739
2020-06-16,2135894,119695,24628.0,775.0,25017.85714285714,613.4285714285714,5.60397660183511
2020-06-17,2162973,120436,27079.0,741.0,26122.14285714286,592.7142857142857,5.5680769015609535
2020-06-18,2191211,121132,28238.0,696.0,27108.714285714286,588.5714285714286,5.528084698369988
2020-06-19,2222207,121760,30996.0,628.0,28379.285714285714,585.8571428571429,5.479237532777099
2020-06-20,2254073,122323,31866.0,563.0,30408.0,579.5714285714286,5.426754146826656
2020-06-21,2279932,122642,25859.0,319.0,31722.285714285714,581.5714285714286,5.379195519866382
2020-06-22,2309921,123021,29989.0,379.0,33310.71428571428,560.8571428571429,5.325766552189448
2020-06-23,2348750,123752,38829.0,731.0,35895.0,561.0,5.268845130388504
2020-06-24,2385029,124507,36279.0,755.0,37176.0,551.8571428571429,5.2203558111872015
2020-06-25,2424386,125058,39357.0,551.0,39613.0,552.8571428571429,5.158336997491324
2020-06-26,2473472,125687,49086.0,629.0,41260.0,551.4285714285714,5.081399749016767
2020-06-27,2514305,126186,40833.0,499.0,42863.857142857145,525.7142857142857,5.01872286775073
2020-06-28,2557223,126512,42918.0,326.0,44728.28571428572,518.1428571428571,4.947241597623672
2020-06-29,2598741,126881,41518.0,369.0,46975.0,546.4285714285714,4.882402671139602
2020-06-30,2648797,127432,50056.0,551.0,47342.42857142857,553.1428571428571,4.810938701606805
2020-07-01,2698127,128134,49330.0,702.0,48084.0,525.8571428571429,4.74899810127544
2020-07-02,2753211,128883,55084.0,749.0,49660.0,527.0,4.6811886193974965
2020-07-03,2804869,129559,51658.0,676.0,49962.0,527.7142857142857,4.6190749015372905
2020-07-04,2850893,129867,46024.0,308.0,51013.0,612.4285714285714,4.5553095117915685
2020-07-05,2904843,130201,53950.0,334.0,52609.28571428572,632.5714285714286,4.482204373868054
2020-07-06,2948475,130575,43632.0,374.0,53287.57142857143,674.0,4.42856052705212
2020-07-07,3005888,131719,57413.0,1144.0,55696.71428571428,691.8571428571429,4.382032863499904
2020-07-08,3066392,132562,60504.0,843.0,57756.28571428572,757.1428571428571,4.323061108951498
2020-07-09,3126224,133601,59832.0,1039.0,58652.0,775.8571428571429,4.273558132750564
2020-07-10,3194746,134402,68522.0,801.0,60936.71428571428,787.0,4.206969818570866
2020-07-11,3255187,135167,60441.0,765.0,62128.71428571428,752.7142857142857,4.152357452889803
2020-07-12,3315407,135632,60220.0,465.0,62956.57142857143,768.5714285714286,4.090960777967833
2020-07-13,3375032,136084,59625.0,452.0,64519.71428571428,757.4285714285714,4.0320802884239315
2020-07-14,3440789,136988,65757.0,904.0,64219.71428571428,777.4285714285714,3.9812961503887627
2020-07-15,3507088,137942,66299.0,954.0,64774.57142857143,795.1428571428571,3.933234637967453
2020-07-16,3577862,138903,70774.0,961.0,64599.28571428572,795.0,3.88229059701017
2020-07-17,3644284,139844,66422.0,941.0,64775.142857142855,809.4285714285714,3.8373518639052278
2020-07-18,3708609,140733,64325.0,889.0,65137.71428571428,833.5714285714286,3.794765099259587
2020-07-19,3767602,141197,58993.0,464.0,65302.142857142855,874.8571428571429,3.747662306156542
2020-07-20,3828458,141750,60856.0,553.0,64872.57142857143,888.4285714285714,3.702535067643422
2020-07-21,3896753,142823,68295.0,1073.0,66090.71428571429,912.5714285714286,3.665179702177685
2020-07-22,3964203,144066,67450.0,1243.0,66009.28571428571,921.1428571428571,3.6341731238284214
2020-07-23,4031970,145122,67767.0,1056.0,65529.0,935.2857142857143,3.5992827327584282
2020-07-24,4106919,146232,74949.0,1110.0,65406.28571428572,1014.0,3.560625373911684
2020-07-25,4170674,147181,63755.0,949.0,64873.28571428572,1034.2857142857142,3.5289499970508365
2020-07-26,4226305,147744,55631.0,563.0,64387.857142857145,1058.7142857142858,3.49581963440878
2020-07-27,4286302,148848,59997.0,1104.0,64593.142857142855,1093.7142857142858,3.4726437847823135
2020-07-28,4350866,150063,64564.0,1215.0,63082.57142857143,1105.2857142857142,3.4490375019593804
2020-07-29,4414918,151477,64052.0,1414.0,62178.142857142855,1125.4285714285713,3.431026352018316
2020-07-30,4484122,152778,69204.0,1301.0,60929.28571428572,1113.0,3.4070883887637313
2020-07-31,4548497,153969,64375.0,1191.0,58343.42857142857,1039.857142857143,3.3850522491275687
2020-08-01,4605921,155059,57424.0,1090.0,57923.0,1044.5714285714287,3.3665145363978235
2020-08-02,4652810,155535,46889.0,476.0,56506.57142857143,1041.857142857143,3.342818640778368
2020-08-03,4694706,156127,41896.0,592.0,55196.857142857145,1027.5714285714287,3.3255969596392188
2020-08-04,4756327,157375,61621.0,1248.0,54634.857142857145,1042.4285714285713,3.3087506388858463
2020-08-05,4810464,158770,54137.0,1395.0,55541.0,1040.0,3.3005132145256675
2020-08-06,4870500,159971,60036.0,1201.0,56580.142857142855,1054.4285714285713,3.2844882455600044
2020-08-07,4930941,161266,60441.0,1295.0,57971.71428571428,1044.7142857142858,3.2704913727420384
2020-08-08,4994708,162339,63767.0,1073.0,57293.857142857145,1020.2857142857143,3.250220032882803
2020-08-09,5048871,162916,54163.0,577.0,57448.857142857145,1039.857142857143,3.226780799113307
2020-08-10,5100508,163440,51637.0,524.0,56221.71428571428,1015.1428571428571,3.204386700305146
2020-08-11,5157384,164517,56876.0,1077.0,57597.57142857143,1013.8571428571429,3.1899311744093515
2020-08-12,5212606,166049,55222.0,1532.0,55963.0,1012.0,3.1855275461064965
2020-08-13,5264052,167077,51446.0,1028.0,53165.0,1016.8571428571429,3.173923813822508
2020-08-14,5334124,168363,70072.0,1286.0,51216.42857142857,1007.5714285714286,3.156338322843638
2020-08-15,5386449,169423,52325.0,1060.0,49516.28571428572,1029.0,3.145356059251651
2020-08-16,5421026,170034,34577.0,611.0,48186.71428571428,910.2857142857143,3.1365649233189434
2020-08-17,5459023,170493,37997.0,459.0,47285.142857142855,917.7142857142857,3.1231412653875976
2020-08-18,5503998,171720,44975.0,1227.0,44117.71428571428,893.2857142857143,3.1199139243873275
2020-08-19,5549913,172421,45915.0,701.0,43110.0,879.2857142857143,3.106733384829636
2020-08-20,5595048,173501,45135.0,1080.0,42728.0,860.4285714285714,3.100974290122265
2020-08-21,5642948,174616,47900.0,1115.0,42170.0,859.7142857142857,3.094410935560633
2020-08-22,5688219,175578,45271.0,962.0,41825.28571428572,858.4285714285714,3.0866955017027298
2020-08-23,5720122,176057,31903.0,479.0,41293.42857142857,921.5714285714286,3.077853933884627
2020-08-24,5754213,176511,34091.0,454.0,42050.857142857145,925.4285714285714,3.067508971252889
2020-08-25,5796775,177729,42562.0,1218.0,41825.142857142855,898.5714285714286,3.0659979040069696
2020-08-26,5838967,178872,42192.0,1143.0,41510.857142857145,898.7142857142857,3.0634185807181304
2020-08-27,5889404,179979,50437.0,1107.0,41834.42857142857,893.1428571428571,3.055979858063736
2020-08-28,5935724,180906,46320.0,927.0,41753.71428571428,897.5714285714286,3.0477495247420534
2020-08-29,5978795,181869,43071.0,963.0,41669.0,875.1428571428571,3.041900583646036
2020-08-30,6012963,182309,34168.0,440.0,41372.71428571428,865.0,3.031932842427269
2020-08-31,6046489,182794,33526.0,485.0,40626.142857142855,853.0,3.0231428519922883
2020-09-01,6088458,183855,41969.0,1061.0,40960.28571428572,856.2857142857143,3.0197301188576815
2020-09-02,6128576,184927,40118.0,1072.0,40984.142857142855,831.7142857142857,3.0174546256748713
2020-09-03,6173787,185950,45211.0,1023.0,40257.0,831.1428571428571,3.0119276871715854
2020-09-04,6222446,186900,48659.0,950.0,38996.42857142857,808.0,3.0036419761617856
2020-09-05,6265684,187691,43238.0,791.0,36872.71428571428,724.0,2.9955388749257064
2020-09-06,6294762,188127,29078.0,436.0,35977.42857142857,728.0,2.9886276875916837
2020-09-07,6319464,188450,24702.0,323.0,35179.0,711.4285714285714,2.9820567060750722
2020-09-08,6346567,188923,27103.0,473.0,34631.28571428572,738.8571428571429,2.97677468779578
2020-09-09,6380418,190023,33851.0,1100.0,34970.857142857145,731.2857142857143,2.9782218030229366
2020-09-10,6420040,190930,39622.0,907.0,36575.142857142855,725.0,2.9739690095388815
2020-09-11,6464865,192072,44825.0,1142.0,37746.42857142857,739.4285714285714,2.9710133158233
2020-09-12,6510480,192810,45615.0,738.0,39223.0,841.7142857142857,2.9615327902090165
2020-09-13,6550788,193202,40308.0,392.0,39865.57142857143,817.7142857142857,2.949294039129338
2020-09-14,6583689,193626,32901.0,424.0,40696.857142857145,809.1428571428571,2.940995542164887
2020-09-15,6621128,194815,37439.0,1189.0,41468.57142857143,782.4285714285714,2.942323422836713
2020-09-16,6659477,195747,38349.0,932.0,41474.28571428572,772.1428571428571,2.939374968935248
2020-09-17,6704918,196594,45441.0,847.0,41659.57142857143,753.1428571428571,2.9320865669050686
2020-09-18,6755145,197549,50227.0,955.0,41568.0,751.2857142857143,2.9244227918127588
2020-09-19,6800800,198215,45655.0,666.0,41692.142857142855,727.4285714285714,2.914583578402541
2020-09-20,6842405,198474,41605.0,259.0,42103.71428571428,744.5714285714286,2.9006467755124112
2020-09-21,6874665,198885,32260.0,411.0,42611.71428571428,751.5714285714286,2.8930136959400934
2020-09-22,6912973,199907,38308.0,1022.0,42240.142857142855,745.4285714285714,2.891765959450442
2020-09-23,6954203,200959,41230.0,1052.0,41988.0,759.2857142857143,2.889748832468652
2020-09-24,7003200,201855,48997.0,896.0,40859.71428571428,765.8571428571429,2.8823252227553118
2020-09-25,7050826,202767,47626.0,912.0,41475.57142857143,755.4285714285714,2.8757907229592674
2020-09-26,7094716,203530,43890.0,763.0,42044.42857142857,735.0,2.868754718300211
2020-09-27,7128423,203835,33707.0,305.0,41713.857142857145,714.0,2.8594683564653782
2020-09-28,7164994,204173,36571.0,338.0,41337.42857142857,713.8571428571429,2.84959066260209
2020-09-29,7207284,205052,42290.0,879.0,42183.28571428572,710.5714285714286,2.84506618581979
2020-09-30,7246200,205957,38916.0,905.0,42967.57142857143,697.5714285714286,2.8422759515332174
2020-10-01,7292562,206852,46362.0,895.0,42919.42857142857,709.0,2.836479141349775
2020-10-02,7346109,207741,53547.0,889.0,43116.0,728.4285714285714,2.827905221662243
2020-10-03,7395489,208413,49380.0,672.0,43506.142857142855,701.1428571428571,2.8181097963907455
2020-10-04,7428859,208798,33370.0,385.0,45013.42857142857,700.8571428571429,2.810633503745326
2020-10-05,7466806,209272,37947.0,474.0,46706.42857142857,712.0,2.8026976996589976
2020-10-06,7511827,209960,45021.0,688.0,46961.28571428572,720.7142857142857,2.7950590448901447
2020-10-07,7561294,210863,49467.0,903.0,47800.42857142857,717.2857142857143,2.7887157938839566
2020-10-08,7619507,211836,58213.0,973.0,49730.42857142857,728.4285714285714,2.7801798725298106
2020-10-09,7674838,212786,55331.0,950.0,50445.857142857145,716.8571428571429,2.772514546886853
2020-10-10,7730092,213434,55254.0,648.0,51242.28571428572,726.0,2.7610796870205423
2020-10-11,7776972,213897,46880.0,463.0,52628.57142857143,737.8571428571429,2.750389226038103
2020-10-12,7819927,214290,42955.0,393.0,53435.57142857143,718.7142857142857,2.740306910793413
2020-10-13,7870523,215042,50596.0,752.0,55575.42857142857,715.2857142857143,2.732245366667501
2020-10-14,7929694,216028,59171.0,986.0,55517.71428571428,735.4285714285714,2.7242917570337517
2020-10-15,7993556,216867,63862.0,839.0,56291.142857142855,735.0,2.713022839897538
2020-10-16,8063866,217793,70310.0,926.0,59974.28571428572,751.7142857142857,2.7008509317987177
2020-10-17,8118716,218582,54850.0,789.0,61685.0,779.7142857142857,2.692322283474382
2020-10-18,8171010,219042,52294.0,460.0,62007.0,804.8571428571429,2.6807212327484606
2020-10-19,8239747,219552,68737.0,510.0,64343.28571428572,810.7142857142857,2.6645478313836577
2020-10-20,8302318,220500,62571.0,948.0,66032.14285714286,814.7142857142857,2.6558847782029065
2020-10-21,8363743,221662,61425.0,1162.0,69353.42857142857,840.8571428571429,2.6502727307618135
2020-10-22,8443959,222542,80216.0,880.0,70508.14285714286,839.7142857142857,2.635517297040405
2020-10-23,8526091,223496,82132.0,954.0,69898.57142857143,846.7142857142857,2.6213184916745553
2020-10-24,8604190,224468,78099.0,972.0,72242.28571428571,853.7142857142857,2.6088219809185986
2020-10-25,8664567,224920,60377.0,452.0,76094.14285714286,836.2857142857143,2.5958596661552735
2020-10-26,8729037,225479,64470.0,559.0,77874.57142857143,852.5714285714286,2.5830913536052145
2020-10-27,8808014,226476,78977.0,997.0,80498.42857142857,869.4285714285714,2.571249319086005
2020-10-28,8896402,227516,88388.0,1040.0,81737.42857142857,868.1428571428571,2.557393427140545
2020-10-29,8989081,228510,92679.0,994.0,84274.71428571429,876.2857142857143,2.5420841129365725
2020-10-30,9089580,229582,100499.0,1072.0,87055.85714285714,900.5714285714286,2.5257712677593465
2020-10-31,9176352,230545,86772.0,963.0,93902.28571428571,990.1428571428571,2.512381826677965
2020-11-01,9254490,231054,78138.0,509.0,95856.71428571429,996.0,2.496669184363482
2020-11-02,9338428,231783,83938.0,729.0,101192.85714285714,1027.4285714285713,2.482034449481219
2020-11-03,9465330,233407,126902.0,1624.0,105282.57142857143,1043.2857142857142,2.465915081671743
2020-11-04,9567399,234488,102069.0,1081.0,111061.14285714286,1066.5714285714287,2.4509064584846936
2020-11-05,9697431,235702,130032.0,1214.0,116951.14285714286,1076.142857142857,2.4305612486440995
2020-11-06,9826558,236885,129127.0,1183.0,122035.0,1086.7142857142858,2.4106609862782067
2020-11-07,9953780,238011,127222.0,1126.0,123777.71428571429,1063.857142857143,2.3911619505353743
2020-11-08,10073148,238587,119368.0,576.0,130562.0,1118.4285714285713,2.3685445701780616
2020-11-09,10192673,239390,119525.0,803.0,134792.14285714287,1122.0,2.348647896385963
2020-11-10,10331774,240854,139101.0,1464.0,141882.7142857143,1123.4285714285713,2.331196946429529
2020-11-11,10481333,242317,149559.0,1463.0,146987.7142857143,1162.5714285714287,2.311891054315324
2020-11-12,10640976,243556,159643.0,1239.0,149722.85714285713,1188.7142857142858,2.2888501956963347
2020-11-13,10819737,244749,178761.0,1193.0,154896.0,1198.857142857143,2.2620605288280116
2020-11-14,10982694,246149,162957.0,1400.0,158931.85714285713,1238.4285714285713,2.241244270303807
2020-11-15,11121208,246908,138514.0,759.0,162340.0,1305.5714285714287,2.2201545012016677
2020-11-16,11276945,247782,155737.0,874.0,166957.7142857143,1416.0,2.197244023093134
2020-11-17,11444297,249523,167352.0,1741.0,170146.85714285713,1531.5714285714287,2.180326148473777
2020-11-18,11617713,251456,173416.0,1933.0,172239.2857142857,1564.7142857142858,2.1644191072718013
2020-11-19,11809680,253468,191967.0,2012.0,173199.42857142858,1610.0,2.146273226708937
2020-11-20,12010765,255470,201085.0,2002.0,177277.85714285713,1647.4285714285713,2.12700856273518
2020-11-21,12188369,257102,177604.0,1632.0,178365.85714285713,1709.5714285714287,2.1094044658477276
2020-11-22,12333604,258178,145235.0,1076.0,179485.14285714287,1751.5714285714287,2.0932891959235924
2020-11-23,12517890,259314,184286.0,1136.0,168191.42857142858,1664.142857142857,2.0715472016450054
2020-11-24,12692858,261490,174968.0,2176.0,170208.14285714287,1609.5714285714287,2.0601349199683794
2020-11-25,12874109,263717,181251.0,2227.0,168763.14285714287,1578.0,2.0484291378921835
2020-11-26,12987020,265117,112911.0,1400.0,167968.57142857142,1573.4285714285713,2.0413997976441096
2020-11-27,13202222,266737,215202.0,1620.0,164289.2857142857,1612.4285714285713,2.02039474870215
2020-11-28,13369711,268148,167489.0,1411.0,167698.2857142857,1658.4285714285713,2.0056379677915253
2020-11-29,13509384,269192,139673.0,1044.0,169950.42857142858,1750.7142857142858,1.9926297157590607
2020-11-30,13667915,270601,158531.0,1409.0,185166.42857142858,1965.857142857143,1.9798264768254705
2020-12-01,13866746,273099,198831.0,2498.0,188013.85714285713,2109.714285714286,1.9694526747659473
2020-12-02,14063762,275972,197016.0,2873.0,195504.42857142858,2250.4285714285716,1.9622914551597217
2020-12-03,14283185,278878,219423.0,2906.0,200998.42857142858,2304.4285714285716,1.9524916886534762
2020-12-04,14518319,281505,235134.0,2627.0,206385.57142857142,2336.0,1.938964145917995
2020-12-05,14738242,283901,219923.0,2396.0,210481.0,2350.714285714286,1.926288087819429
2020-12-06,14916373,285323,178131.0,1422.0,213155.14285714287,2363.0,1.912817546195714
2020-12-07,15112614,286953,196241.0,1630.0,215491.42857142858,2364.0,1.898764833138728
2020-12-08,15340113,289554,227499.0,2601.0,215744.0,2464.714285714286,1.8875610629465376
2020-12-09,15555848,292513,215735.0,2959.0,216148.7142857143,2480.285714285714,1.8804053626648962
2020-12-10,15791625,295426,235777.0,2913.0,217936.0,2501.1428571428573,1.8707764400433775
2020-12-11,16028527,298758,236902.0,3332.0,219953.14285714287,2510.714285714286,1.8639142573737437
2020-12-12,16251283,301263,222756.0,2505.0,219913.42857142858,2553.1428571428573,1.853779790801748
2020-12-13,16441925,302831,190642.0,1568.0,222543.14285714287,2654.1428571428573,1.8418220494254778
2020-12-14,16652286,304528,210361.0,1697.0,223028.42857142858,2725.5714285714284,1.8287459151254066
2020-12-15,16879507,307426,227221.0,2898.0,224391.0,2671.714285714286,1.8212972689308997
2020-12-16,17113650,311092,234143.0,3666.0,221858.0,2704.8571428571427,1.8178004107832053
2020-12-17,17352824,314505,239174.0,3413.0,221219.0,2723.8571428571427,1.8124139333171363
2020-12-18,17599264,317460,246440.0,2955.0,219371.0,2742.285714285714,1.803825432699913
2020-12-19,17804289,320197,205025.0,2737.0,216309.42857142858,2799.5714285714284,1.7984262106731697
2020-12-20,17990458,321898,186169.0,1701.0,214401.42857142858,2747.714285714286,1.789270734519377
2020-12-21,18187883,323724,197425.0,1826.0,210461.57142857142,2668.8571428571427,1.779888291562025
2020-12-22,18393673,327023,205790.0,3299.0,193187.85714285713,2461.4285714285716,1.7779102629474821
2020-12-23,18614460,330326,220787.0,3303.0,195036.85714285713,2343.4285714285716,1.7745666540957943
2020-12-24,18826055,333187,211595.0,2861.0,187896.0,2310.0,1.7698184776364458
2020-12-25,18951579,334690,125524.0,1503.0,184640.0,2320.5714285714284,1.7660269890967923
2020-12-26,19169547,336601,217968.0,1911.0,184790.14285714287,2354.714285714286,1.7559152545440955
2020-12-27,19305730,338068,136183.0,1467.0,184498.85714285713,2437.1428571428573,1.7511277739821287
2020-12-28,19480363,339968,174633.0,1900.0,199117.57142857142,2488.1428571428573,1.745183085140662
2020-12-29,19687204,343506,206841.0,3538.0,206545.57142857142,2593.4285714285716,1.7448186141617674
2020-12-30,19905952,347386,218748.0,3880.0,214353.57142857142,2690.714285714286,1.7451363290738369
2020-12-31,20219878,350604,313926.0,3218.0,223929.2857142857,2681.285714285714,1.7339570495924852
2021-01-01,20397398,352844,177520.0,2240.0,225657.85714285713,2697.8571428571427,1.729848091408522
2021-01-02,20670022,355436,272624.0,2592.0,229272.2857142857,2703.285714285714,1.7195724319983792
2021-01-03,20873235,356837,203213.0,1401.0,235124.7142857143,2701.8571428571427,1.7095433458206168
2021-01-04,21059968,358853,186733.0,2016.0,231001.42857142858,2812.5714285714284,1.7039579547319348
2021-01-05,21292110,362429,232142.0,3576.0,248907.14285714287,3096.5714285714284,1.70217512496413
2021-01-06,21551825,366299,259715.0,3870.0,247604.2857142857,3177.5714285714284,1.699619405781181
2021-01-07,21836888,370292,285063.0,3993.0,248566.14285714287,3276.0,1.695717814736239
2021-01-08,22139748,374520,302860.0,4228.0,251104.57142857142,3252.4285714285716,1.6916181701797146
2021-01-09,22403252,377679,263504.0,3159.0,249715.14285714287,3362.8571428571427,1.6858222190242738
2021-01-10,22613198,379769,209946.0,2090.0,245280.85714285713,3376.8571428571427,1.6794130578080995
2021-01-11,22817700,381620,204502.0,1851.0,238118.14285714287,3346.4285714285716,1.6724735621907554
2021-01-12,23040116,385969,222416.0,4349.0,229757.57142857142,3287.1428571428573,1.6752042394231
2021-01-13,23268791,389937,228675.0,3968.0,223111.57142857142,3343.0,1.675793985170953
2021-01-14,23503715,393717,234924.0,3780.0,218285.7142857143,3332.285714285714,1.675126676782798
2021-01-15,23748051,397530,244336.0,3813.0,209254.57142857142,3294.0,1.6739478957662675
2021-01-16,23965033,401080,216982.0,3550.0,199911.42857142858,3011.8571428571427,1.6736050394756392
2021-01-17,24141198,403095,176165.0,2015.0,194053.2857142857,3074.285714285714,1.6697390079812942
2021-01-18,24282482,404678,141284.0,1583.0,187925.14285714287,3114.714285714286,1.666542983538503
2021-01-19,24439496,407052,157014.0,2374.0,180356.57142857142,3108.0,1.6655498951369536
2021-01-20,24627164,411457,187668.0,4405.0,174693.2857142857,3104.1428571428573,1.6707445485805839
2021-01-21,24819191,415520,192027.0,4063.0,169497.57142857142,3077.5714285714284,1.674188332730104
2021-01-22,25010547,419286,191356.0,3766.0,167881.7142857143,3106.0,1.676436744866076
2021-01-23,25187886,422809,177339.0,3523.0,167064.57142857142,3340.1428571428573,1.6786204288839484
2021-01-24,25327681,424638,139795.0,1829.0,162421.2857142857,3290.8571428571427,1.6765767067265256
2021-01-25,25457654,426420,129973.0,1782.0,158805.2857142857,3248.4285714285716,1.6750168731180022
2021-01-26,25608948,430433,151294.0,4013.0,154797.14285714287,3223.8571428571427,1.6807914171249831
2021-01-27,25764113,434493,155165.0,4060.0,150950.0,3123.0,1.6864271632405898
2021-01-28,25930828,438259,166715.0,3766.0,147060.85714285713,3137.714285714286,1.6901080058068334
2021-01-29,26094127,441853,163299.0,3594.0,146466.42857142858,3137.285714285714,1.6933043975757456
2021-01-30,26244536,444670,150409.0,2817.0,141623.0,3069.8571428571427,1.6943336319605726
2021-01-31,26357107,446602,112571.0,1932.0,137224.42857142858,3040.714285714286,1.6944272374050762
2021-02-01,26482919,448381,125812.0,1779.0,131215.57142857142,3057.1428571428573,1.6930950851754674
2021-02-02,26600309,451922,117390.0,3541.0,126516.71428571429,3066.1428571428573,1.6989351514676014
2021-02-03,26724684,455778,124375.0,3856.0,121641.14285714286,3053.0,1.705457022429152
2021-02-04,26849337,459659,124653.0,3881.0,118298.0,2986.0,1.7119938566825692
2021-02-05,26979744,463316,130407.0,3657.0,112205.14285714286,2938.8571428571427,1.7172735219429807
2021-02-06,27096024,466041,116280.0,2725.0,109114.85714285714,2865.1428571428573,1.719960832629909
